angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
0.818047,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446Q,rhs+05,J1748-2446Q,17:48:04.8,-24:46:45,BT,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446U,rhs+05,J1748-2446U,17:48:04.8,-24:46:45,BT,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446V,rhs+05,J1748-2446V,17:48:04.8,-24:46:45,BT,He,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446W,rhs+05,J1748-2446W,17:48:04.8,-24:46:45,BT,He,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446X,rhs+05,J1748-2446X,17:48:04.8,-24:46:45,BT,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446Y,rhs+05,J1748-2446Y,17:48:04.8,-24:46:45,BT,He,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446Z,fre08,J1748-2446Z,17:48:04.8,-24:46:45,BT,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
4.212364,J1748-3009,kek+13,J1748-3009,17:48:23.79,-30:09:12.2,BT,He,5.053,4056051665630237696,267.09808110476,-30.15264432664,1417.11462000,1221.64563000,1785.34265000,1364.75049000,1210.29248000,1530.01782000,10033
4.359620,J1748-3009,kek+13,J1748-3009,17:48:23.79,-30:09:12.2,BT,He,5.053,4056051669958989824,267.10010731834,-30.15425206284,2651.16528000,1292.58862000,3959.84717000,2129.35938000,1351.73608000,3346.96191000,10033
3.806757,J1750-2536,kek+13,J1750-2536,17:50:33.39,-25:36:43,BT,CO,3.22,4067019642014156800,267.63965798636,-25.61288634306,7124.13818000,4404.29053000,10981.85250000,6249.21631000,4301.62549000,8785.87988000,20033
1.411165,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048264673920,267.55755038662,-37.05265123229,5223.39941000,3754.61426000,8013.09814000,4816.52051000,3044.14136000,5945.42236000,10033
1.516097,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048223756800,267.55702574295,-37.05286833695,6667.93652000,4812.16895000,9206.81641000,,,,10099
2.389040,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048264705792,267.55757946764,-37.05370274065,8914.40234000,7148.85889000,11193.48440000,,,,10099
2.683385,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048264705408,267.55814664466,-37.05358455926,6460.24805000,4164.66650000,9101.59277000,3192.02734000,2254.79565000,3645.45288000,10033
3.785612,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048223754368,267.55665961948,-37.05223619654,5295.49512000,2887.10181000,8172.62061000,3084.43848000,2403.99634000,3579.40771000,10033
4.240549,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048311938944,267.55772447048,-37.05187663270,7371.71826000,5075.56689000,9679.22070000,4069.57617000,3616.47461000,6614.13477000,10033
4.948316,J1750-3703A,dpm+01a,J1750-3703A,17:50:13.8016,-37:03:10.95,BT,*,13.8,4039968048264682112,267.55785553150,-37.05438770592,6146.70361000,4474.90332000,8151.77783000,3357.08447000,2930.00049000,4052.36353000,10033
0.725815,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048223643392,267.55085733340,-37.05619195296,6198.50879000,4024.41260000,8239.82031000,,,,10099
1.305429,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048223750912,267.55051216315,-37.05668433255,7712.41797000,5788.72754000,9986.61426000,5986.16260000,5230.89307000,6493.61816000,10033
2.775720,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048264836864,267.55139088002,-37.05693743201,7753.83252000,5893.29688000,9719.67773000,5707.94580000,4115.00195000,7938.64648000,10033
3.695969,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048264712576,267.54952210324,-37.05603293127,1597.75488000,1307.78015000,1941.21802000,,,,10099
4.273954,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048264813440,267.54984167264,-37.05731727238,5293.17822000,3080.00098000,8458.62695000,,,,10099
4.487764,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968048264712448,267.54964424245,-37.05547904724,8915.19434000,6948.04346000,10965.98240000,6457.73535000,3937.30664000,7927.79248000,10133
4.720977,J1750-3703B,frb+08,J1750-3703B,17:50:12.1770,-37:03:22.93,BT,*,13.8,4039968043900602240,267.55032141908,-37.05763809266,10601.81740000,8625.17285000,12990.23050000,8613.17090000,7143.24219000,10363.28810000,10033
3.021655,J1751-2857,sfl+05,J1751-2857,17:51:32.693197,-28:57:46.520,DD,He,1.089,4057347440083203328,267.88691560601,-28.96350175919,7345.19141000,3580.26611000,11642.59670000,5167.02441000,3680.02100000,7419.09131000,10033
4.259502,J1751-2857,sfl+05,J1751-2857,17:51:32.693197,-28:57:46.520,DD,He,1.089,4057347444376802432,267.88693451455,-28.96191676788,4305.58350000,2104.39062000,6411.69189000,7042.87842000,5379.99902000,9881.20312000,10033
4.722171,J1751-2857,sfl+05,J1751-2857,17:51:32.693197,-28:57:46.520,DD,He,1.089,4057347444376761984,267.88678845906,-28.96413657970,4669.01270000,2295.98999000,8029.64404000,,,,10099
1.267187,J1753-2240,kkl+09,J1753-2240,17:53:39.847,-22:40:42,BT,NS(?),3.232,4070209497072000768,268.41565398243,-22.67826958967,6475.63770000,4074.16919000,9697.13379000,8601.17676000,5869.85205000,10227.75980000,10033
2.874562,J1753-2240,kkl+09,J1753-2240,17:53:39.847,-22:40:42,BT,NS(?),3.232,4070209497074087168,268.41674647579,-22.67788663524,5018.94727000,2327.94312000,7833.00146000,6781.08252000,4778.34375000,10125.22950000,20033
3.881814,J1753-2240,kkl+09,J1753-2240,17:53:39.847,-22:40:42,BT,NS(?),3.232,4070209497074092160,268.41511363979,-22.67766318480,5426.40918000,2913.44409000,8948.58887000,6018.44336000,4198.51123000,8270.35840000,10033
0.914229,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273763727266816,268.89746875304,-37.26948003728,6874.48730000,4456.80273000,8913.55273000,7353.96533000,5223.42383000,8843.52832000,10033
3.793788,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273763727274240,268.89637695094,-37.26978171885,6633.94531000,4517.36523000,8845.56641000,,,,10099
4.142828,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273759368871936,268.89644362770,-37.26908096352,1643.65002000,1382.19763000,2055.66724000,2052.31787000,1764.12134000,2458.35742000,10033
4.283142,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273763728644224,268.89833376949,-37.26858635345,2694.03418000,955.07428000,5345.07861000,1771.02124000,1548.92773000,1947.19580000,11033
4.895299,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273763728160768,268.89623204809,-37.27036703558,6200.70020000,3709.35889000,8817.80762000,5293.31348000,3553.45312000,7928.46436000,10033
4.943054,J1755-3716,nbb+14,J1755-3716,17:55:35.4462,-37:16:10.78,ELL1,CO,8.181,4037273759368866432,268.89737267642,-37.27101038754,4359.16602000,2755.49292000,6186.07520000,3139.84570000,2641.46655000,3903.08643000,10033
4.363347,J1756-2251,fsk+04,J1756-2251,17:56:46.633812,-22:51:59.35,DD,NS,0.73,4069420460046988800,269.19350191627,-22.86552798885,1778.92358000,1674.60693000,1886.67603000,1775.79492000,1685.18408000,1895.35168000,10033
1.658928,J1757-1854,cck+18,J1757-1854,17:57:03.78438,-18:54:03.376,DDH,NS,19.559,4119385631327568768,269.26556457839,-18.90135637029,6852.48926000,4418.85645000,9819.91602000,6034.72900000,4121.90771000,7208.03271000,10033
1.450704,J1757-5322,eb01,J1757-5322,17:57:15.1615,-53:22:26.387,ELL1,CO,0.945,5944819677856434816,269.31312786017,-53.37359431296,6762.57422000,4333.66992000,10237.20410000,4026.73120000,3230.28516000,9305.23145000,10133
0.709726,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476062336,270.46052420346,-8.95922239895,368.64816300,325.05639600,422.57022100,,,,10099
1.420374,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476120832,270.46063338731,-8.95872344253,3991.04346000,2425.01245000,6257.85596000,,,,10099
1.452640,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476127488,270.46109753069,-8.95907607761,6903.46338000,4377.53662000,9156.49023000,4553.22168000,2928.87500000,5908.76123000,10133
